[2026-03-29T03:10:47.672Z] [INFO] [backend] Backend started {"host":"0.0.0.0","port":8080,"wsPath":"/ws"}
[2026-03-29T03:10:53.429Z] [INFO] [ws-gateway] Socket connected
[2026-03-29T03:10:53.435Z] [INFO] [activity] Activity recorded {"type":"agent.register","actorId":"agent-win-01","detail":"RAIKO Windows Agent","createdAt":"2026-03-29T03:10:53.435Z"}
[2026-03-29T03:16:38.673Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:16:38.673Z"}
[2026-03-29T03:16:53.692Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:16:53.692Z"}
[2026-03-29T03:17:08.707Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:17:08.707Z"}
[2026-03-29T03:17:23.710Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:17:23.710Z"}
[2026-03-29T03:17:38.720Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:17:38.720Z"}
[2026-03-29T03:17:53.747Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:17:53.747Z"}
[2026-03-29T03:18:08.752Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:18:08.752Z"}
[2026-03-29T03:18:23.759Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:18:23.759Z"}
[2026-03-29T03:18:38.768Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:18:38.768Z"}
[2026-03-29T03:18:53.794Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:18:53.794Z"}
[2026-03-29T03:19:08.805Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:19:08.805Z"}
[2026-03-29T03:19:23.947Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:19:23.947Z"}
[2026-03-29T03:19:38.921Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:19:38.921Z"}
[2026-03-29T03:19:53.929Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:19:53.929Z"}
[2026-03-29T03:20:08.937Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:20:08.937Z"}
[2026-03-29T03:20:24.033Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:20:24.033Z"}
[2026-03-29T03:20:39.046Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:20:39.046Z"}
[2026-03-29T03:20:54.055Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:20:54.055Z"}
[2026-03-29T03:21:09.068Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:21:09.068Z"}
[2026-03-29T03:21:24.081Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:21:24.081Z"}
[2026-03-29T03:21:39.093Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:21:39.093Z"}
[2026-03-29T03:21:54.105Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:21:54.105Z"}
[2026-03-29T03:22:09.109Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:22:09.109Z"}
[2026-03-29T03:22:24.120Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:22:24.120Z"}
[2026-03-29T03:22:39.145Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:22:39.145Z"}
[2026-03-29T03:22:54.232Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:22:54.232Z"}
[2026-03-29T03:23:09.263Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:23:09.263Z"}
[2026-03-29T03:23:24.271Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:23:24.271Z"}
[2026-03-29T03:23:39.316Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:23:39.316Z"}
[2026-03-29T03:23:54.319Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:23:54.319Z"}
[2026-03-29T03:24:09.378Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:24:09.378Z"}
[2026-03-29T03:24:24.388Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:24:24.388Z"}
[2026-03-29T03:24:39.398Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:24:39.398Z"}
[2026-03-29T03:24:54.510Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:24:54.510Z"}
[2026-03-29T03:25:09.514Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:25:09.514Z"}
[2026-03-29T03:25:24.516Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:25:24.516Z"}
[2026-03-29T03:25:39.526Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:25:39.526Z"}
[2026-03-29T03:25:54.542Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:25:54.542Z"}
[2026-03-29T03:26:09.555Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:26:09.555Z"}
[2026-03-29T03:26:24.559Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:26:24.559Z"}
[2026-03-29T03:26:39.571Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:26:39.570Z"}
[2026-03-29T03:26:54.622Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:26:54.622Z"}
[2026-03-29T03:27:09.627Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:27:09.627Z"}
[2026-03-29T03:27:24.637Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:27:24.637Z"}
[2026-03-29T03:27:39.690Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:27:39.690Z"}
[2026-03-29T03:27:54.695Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:27:54.695Z"}
[2026-03-29T03:28:09.704Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:28:09.704Z"}
[2026-03-29T03:28:24.713Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:28:24.713Z"}
[2026-03-29T03:28:39.716Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:28:39.716Z"}
[2026-03-29T03:28:54.722Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:28:54.722Z"}
[2026-03-29T03:29:09.737Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:29:09.737Z"}
[2026-03-29T03:29:24.872Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:29:24.872Z"}
[2026-03-29T03:29:39.894Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:29:39.894Z"}
[2026-03-29T03:29:54.908Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:29:54.908Z"}
[2026-03-29T03:30:09.913Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:30:09.913Z"}
[2026-03-29T03:30:24.924Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:30:24.924Z"}
[2026-03-29T03:30:39.935Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:30:39.935Z"}
[2026-03-29T03:30:54.946Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:30:54.946Z"}
[2026-03-29T03:31:09.960Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:31:09.960Z"}
[2026-03-29T03:31:24.964Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:31:24.964Z"}
[2026-03-29T03:31:39.996Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:31:39.996Z"}
[2026-03-29T03:31:55.036Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:31:55.036Z"}
[2026-03-29T03:32:10.100Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:32:10.100Z"}
[2026-03-29T03:32:25.277Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:32:25.276Z"}
[2026-03-29T03:32:40.293Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:32:40.293Z"}
[2026-03-29T03:32:55.303Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:32:55.303Z"}
[2026-03-29T03:33:10.308Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:33:10.308Z"}
[2026-03-29T03:33:25.316Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:33:25.316Z"}
[2026-03-29T03:33:40.321Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:33:40.321Z"}
[2026-03-29T03:33:55.331Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:33:55.331Z"}
[2026-03-29T03:34:10.337Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:34:10.337Z"}
[2026-03-29T03:34:25.343Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:34:25.343Z"}
[2026-03-29T03:34:40.354Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:34:40.354Z"}
[2026-03-29T03:34:44.370Z] [INFO] [ws-gateway] Socket connected
[2026-03-29T03:34:44.425Z] [INFO] [activity] Activity recorded {"type":"device.register","actorId":"desktop-windows-01","detail":"RAIKO Desktop","createdAt":"2026-03-29T03:34:44.425Z"}
[2026-03-29T03:34:54.963Z] [INFO] [activity] Activity recorded {"type":"command.dispatch","actorId":"desktop-windows-01","detail":"lock -> agent-win-01","createdAt":"2026-03-29T03:34:54.963Z"}
[2026-03-29T03:34:54.966Z] [INFO] [commands] Command dispatched {"commandId":"cmd-1774755294960","targetAgentId":"agent-win-01","action":"lock"}
[2026-03-29T03:34:54.971Z] [INFO] [activity] Activity recorded {"type":"command.result","actorId":"agent-win-01","detail":"lock => success","createdAt":"2026-03-29T03:34:54.971Z"}
[2026-03-29T03:34:55.360Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:34:55.360Z"}
[2026-03-29T03:34:58.860Z] [INFO] [activity] Activity recorded {"type":"command.dispatch","actorId":"desktop-windows-01","detail":"sleep -> agent-win-01","createdAt":"2026-03-29T03:34:58.860Z"}
[2026-03-29T03:34:58.880Z] [INFO] [commands] Command dispatched {"commandId":"cmd-1774755298859","targetAgentId":"agent-win-01","action":"sleep"}
[2026-03-29T03:34:58.882Z] [INFO] [activity] Activity recorded {"type":"command.result","actorId":"agent-win-01","detail":"sleep => success","createdAt":"2026-03-29T03:34:58.882Z"}
[2026-03-29T03:35:08.189Z] [INFO] [activity] Activity recorded {"type":"socket.close","actorId":"unknown","detail":"Socket disconnected","createdAt":"2026-03-29T03:35:08.189Z"}
[2026-03-29T03:35:08.193Z] [INFO] [ws-gateway] Socket disconnected
[2026-03-29T03:35:10.363Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:35:10.363Z"}
[2026-03-29T03:35:25.435Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:35:25.435Z"}
[2026-03-29T03:35:40.445Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:35:40.445Z"}
[2026-03-29T03:35:55.529Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:35:55.529Z"}
[2026-03-29T03:36:10.535Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:36:10.535Z"}
[2026-03-29T03:36:25.547Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:36:25.547Z"}
[2026-03-29T03:36:40.550Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:36:40.550Z"}
[2026-03-29T03:36:55.556Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:36:55.556Z"}
[2026-03-29T03:37:10.574Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:37:10.574Z"}
[2026-03-29T03:37:25.624Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:37:25.624Z"}
[2026-03-29T03:37:40.748Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:37:40.748Z"}
[2026-03-29T03:37:55.751Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:37:55.751Z"}
[2026-03-29T03:38:10.756Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:38:10.756Z"}
[2026-03-29T03:38:25.770Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:38:25.770Z"}
[2026-03-29T03:38:40.785Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:38:40.785Z"}
[2026-03-29T03:38:55.799Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:38:55.799Z"}
[2026-03-29T03:39:10.802Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:39:10.802Z"}
[2026-03-29T03:39:25.809Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:39:25.809Z"}
[2026-03-29T03:39:40.821Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:39:40.821Z"}
[2026-03-29T03:39:55.827Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:39:55.827Z"}
[2026-03-29T03:40:10.836Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:40:10.836Z"}
[2026-03-29T03:40:25.838Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:40:25.838Z"}
[2026-03-29T03:40:40.838Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:40:40.838Z"}
[2026-03-29T03:40:55.847Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:40:55.847Z"}
[2026-03-29T03:41:10.846Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:41:10.846Z"}
[2026-03-29T03:41:25.858Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:41:25.858Z"}
[2026-03-29T03:41:40.867Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:41:40.867Z"}
[2026-03-29T03:41:55.881Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:41:55.881Z"}
[2026-03-29T03:42:10.882Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:42:10.882Z"}
[2026-03-29T03:42:25.890Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:42:25.890Z"}
[2026-03-29T03:42:40.890Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:42:40.890Z"}
[2026-03-29T03:42:55.890Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:42:55.890Z"}
[2026-03-29T03:43:10.903Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:43:10.903Z"}
[2026-03-29T03:43:25.917Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:43:25.917Z"}
[2026-03-29T03:43:40.980Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:43:40.980Z"}
[2026-03-29T03:43:55.979Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:43:55.979Z"}
[2026-03-29T03:44:10.980Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:44:10.980Z"}
[2026-03-29T03:44:26.033Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:44:26.033Z"}
[2026-03-29T03:44:41.046Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:44:41.046Z"}
[2026-03-29T03:44:56.064Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:44:56.064Z"}
[2026-03-29T03:45:11.075Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:45:11.075Z"}
[2026-03-29T03:45:26.089Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:45:26.089Z"}
[2026-03-29T03:45:41.128Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:45:41.128Z"}
[2026-03-29T03:45:56.125Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:45:56.125Z"}
[2026-03-29T03:46:11.139Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:46:11.139Z"}
[2026-03-29T03:46:26.152Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:46:26.152Z"}
[2026-03-29T03:46:41.156Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:46:41.156Z"}
[2026-03-29T03:46:56.157Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:46:56.157Z"}
[2026-03-29T03:47:11.162Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:47:11.162Z"}
[2026-03-29T03:47:26.319Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:47:26.319Z"}
[2026-03-29T03:47:41.320Z] [INFO] [activity] Activity recorded {"type":"heartbeat","actorId":"agent-win-01","detail":"online","createdAt":"2026-03-29T03:47:41.320Z"}
